affinity_name,status_report,offer_number,policy_number,zipcode_link,zip4,birth_date,brand,date_offer,date_request,policy_start_date,premium,buildyear_car,buildmonth_car,wa,wa_bep_ca,wa_ca,updated_on,policy_continuation_date,policy_start_date_pol,policy_lastchange_date,premium_wa,premium_other,zipcode_link_pol,zip4_pol,place_residence,birth_date_pol,gender,private_commercial,bonus_malus_percent,other_cover,premium_other_incl_discount,worth_car,brand_pol,builddate_car,weight_car,mileage_car,power_car,fuel_car,chassis,drive,turbo,transmission,zip4_reg,PROVINCE,URB,INCOME,SOCCL_A,SOCCL_B1,SOCCL_B2,SOCCL_C,SOCCL_D,EDU_HIGH,EDU_MID,EDU_LOW,DINK,OWN_HOUSE,AVG_HOUSE,RENT_PRICE,STAGE_OF_LIFE,SINGLE,FAM,FAM_WCHILD,SINGLES_YOUNG,SINGLES_MID,SINGLES_OLD,FAM_CHILD_Y,FAM_CHILD_O,FAM_WCHILD_Y,FAM_WCHILD_MED,FAM_WCHILD_OLD,CIT_HOUSEHOLD,LOAN,SAVINGS,SHOP_ONLINE,CAR,conv,churn
T&B,Waitforapproval,7046,11484.0,14002,4261,1989-07-01,BMW,2019-12-01,2019-12-01,2019-12-02,522.24,2001.0,January,Y,,,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,4261.0,North Brabant,6.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,10.0,,2.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,6.0,6.0,5.0,0,-1
Insuro,Calculatenewpremium,7047,,14003,3703,1969-06-01,VOLKSWAGEN,2019-12-01,,,255.12,2008.0,April,,Y,,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,3703.0,Utrecht,3.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,5.0,12.0,,9.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,6.0,4.0,5.0,0,-1
Seguros International Ltd.,Incompleterequest,7048,,14004,6828,1969-08-01,TOYOTA,2019-12-01,,,358.8,2015.0,October,,Y,,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,6828.0,Gelderland,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,5.0,6.0,2.0,0,-1
T&B,Waitforapproval,7049,11485.0,14005,6522,1995-11-01,SEAT,2019-12-01,2019-12-01,2020-01-01,662.16,2013.0,January,,Y,,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,6522.0,Gelderland,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,8.0,9.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,6.0,6.0,1.0,0,-1
other,Requestaccepted,7050,11486.0,14006,1829,1950-06-01,CITROEN,2019-12-01,2019-12-01,2019-12-26,325.92,2014.0,December,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,1829.0,North Holland,7.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,8.0,,9.0,2.0,5.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,6.0,5.0,0,-1
Seguros International Ltd.,Calculatenewpremium,7051,,14007,3905,1984-04-01,BMW,2019-12-01,,,526.68,1999.0,January,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,3905.0,Utrecht,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,8.0,,9.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,6.0,6.0,5.0,0,-1
Seguros International Ltd.,Tailoredofferrequested,7052,,14007,3905,1984-05-01,BMW,2019-12-01,,,526.68,1999.0,January,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,3905.0,Utrecht,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,8.0,,9.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,6.0,6.0,5.0,0,-1
Seguros International Ltd.,Tailoredofferrequested,7053,,14007,3905,1984-04-01,FIAT,2019-12-01,,,224.76,2006.0,June,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,3905.0,Utrecht,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,8.0,,9.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,6.0,6.0,5.0,0,-1
Seguros International Ltd.,Incompleterequest,7054,,14008,1098,1987-01-01,CITROEN,2019-12-01,,,369.36,2006.0,June,,Y,,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,1098.0,North Holland,1.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,13.0,,4.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,6.0,2.0,0,-1
T&B,Incompleterequest,7055,,13855,4116,1964-09-01,MERCEDES-BENZ,2019-12-01,,,529.32,2015.0,September,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,4116.0,Gelderland,7.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,10.0,,6.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,3.0,5.0,5.0,0,-1
T&B,Calculatenewpremium,7056,,14009,4651,1962-01-01,SUZUKI,2019-12-01,,,339.0,2002.0,February,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,4651.0,North Brabant,5.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,,1.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,0,-1
Seguros International Ltd.,Incompleterequest,7057,,14010,1444,1961-08-01,MAZDA,2019-12-01,,,627.36,2020.0,January,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,1444.0,North Holland,3.0,6.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,7.0,,9.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,0,-1
T&B,Calculatenewpremium,7058,,14011,6071,1960-03-01,AUDI,2019-12-01,,,768.12,2011.0,August,,,Y,2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,6071.0,Limburg,6.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,9.0,,9.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,5.0,0,-1
other,Policycreated,5855,11439.0,13152,1363,1994-01-01,RENAULT,2019-11-01,2019-11-25,2019-12-01,848.88,2015.0,January,,,Y,2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,1363.0,Flevoland,2.0,,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,6.0,4.0,8.0,,4.0,3.0,5.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,6.0,6.0,4.0,1,-1
Seguros International Ltd.,Policycreated,6147,11315.0,13371,1706,1973-01-01,TOYOTA,2019-11-07,2019-11-07,2020-01-01,256.08,2013.0,July,,,Y,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,1706.0,North Holland,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1
T&B,Policycreated,6472,11361.0,13602,6708,1989-01-01,PEUGEOT,2019-11-13,2019-11-13,2020-01-01,402.48,2008.0,March,,,Y,2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,6708.0,Gelderland,4.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,6.0,5.0,8.0,,6.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,6.0,4.0,6.0,6.0,5.0,1,-1
other,Waitresponsebackoffice,6523,11443.0,13636,2952,1980-01-01,SKODA,2019-11-15,2019-11-28,2020-01-01,739.92,2015.0,December,,,Y,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,2952.0,South Holland,4.0,,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,4.0,13.0,,6.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,6.0,6.0,5.0,0,-1
T&B,Incompleterequest,6717,,13712,1131,1940-06-01,VOLKSWAGEN,2019-11-20,,,495.6,2009.0,February,,Y,,2019-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,1131.0,North Holland,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,7.0,8.0,9.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,6.0,3.0,3.0,0,-1
Seguros International Ltd.,Policycreated,6753,11487.0,13793,3845,1982-07-01,HYUNDAI,2019-11-21,2019-12-03,2019-12-04,185.52,2011.0,December,,Y,,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,3845.0,Gelderland,4.0,,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,5.0,9.0,,4.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,6.0,2.0,6.0,6.0,5.0,1,-1
Insuro,Requestwithdrawn,6810,11444.0,12591,5014,1991-05-01,SUZUKI,2019-11-23,2019-11-26,2019-12-26,52.56,1996.0,October,Y,,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,5014.0,North Brabant,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,5.0,3.0,7.0,10.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,3.0,0,-1
other,Policycreated,6819,11445.0,13842,6832,1955-04-01,PEUGEOT,2019-11-23,2019-11-25,2019-12-01,548.68,2013.0,July,,,Y,2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,6832.0,Gelderland,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,5.0,5.0,6.0,,4.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,1,-1
Insuro,Policycreated,6852,11446.0,13862,6922,1985-08-01,KIA,2019-11-24,2019-11-26,2019-11-27,464.52,2007.0,October,Y,,,2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,6922.0,Gelderland,4.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,5.0,10.0,6.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,5.0,6.0,4.0,1,-1
other,Personaloffer,6863,,13873,4043,1942-07-01,SEAT,2019-11-25,,,300.12,2004.0,September,Y,,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,4043.0,Gelderland,6.0,,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,6.0,,1.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0,0,-1
other,Tailoredofferrequested,6865,,13874,1507,,AUDI,2019-11-25,,,0.0,2016.0,September,N,N,N,2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,1507.0,North Holland,3.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,4.0,9.0,,6.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,6.0,2.0,6.0,6.0,4.0,0,-1
other,Personaloffer,6873,,13879,4569,1952-11-01,PORSCHE,2019-11-25,,,549.48,2020.0,January,Y,,,2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,4569.0,Zeeland,7.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,7.0,,9.0,3.0,4.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,0,-1
Seguros International Ltd.,Personaloffer,6875,,13881,3261,1983-04-01,SUBARU,2019-11-25,,,207.0,2005.0,August,Y,,,2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,3261.0,South Holland,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,10.0,,9.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,6.0,4.0,5.0,0,-1
other,Waitresponsebackoffice,6882,11488.0,13887,2071,1952-03-01,CITROEN,2019-11-25,2019-12-02,2020-01-01,528.36,2013.0,August,,,Y,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,North Holland,6.0,6.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,10.0,,9.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,5.0,4.0,5.0,0,-1
Seguros International Ltd.,Personaloffer,6886,,13891,8071,1982-08-01,TRIUMPH,2019-11-25,,,98.16,1997.0,April,Y,,,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,8071.0,Gelderland,5.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,5.0,,9.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,0,-1
Seguros International Ltd.,Incompleterequest,6934,,13921,5644,1983-09-01,NISSAN,2019-11-26,,,467.64,2006.0,February,,Y,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,5644.0,North Brabant,2.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,6.0,5.0,12.0,,6.0,3.0,5.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,6.0,1.0,6.0,6.0,5.0,0,-1
Seguros International Ltd.,Personaloffer,6946,,13930,4332,1975-08-01,TOYOTA,2019-11-27,,,0.0,2004.0,December,,,,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,4332.0,Zeeland,4.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,5.0,5.0,,9.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,0,-1
Insuro,Waitresponsebackoffice,6948,11462.0,11262,3527,1969-03-01,RENAULT,2019-11-27,2019-11-27,2020-01-01,782.04,2018.0,November,,,Y,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,3527.0,Utrecht,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,9.0,,4.0,2.0,5.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,6.0,5.0,6.0,6.0,5.0,0,-1
T&B,Personaloffer,6952,,13935,3072,1961-09-01,MAZDA,2019-11-27,,,0.0,1998.0,March,,,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,3072.0,South Holland,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,6.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,0,-1
other,Tailoredofferrejected,6954,,13937,1901,1943-05-01,ROLLS-ROYCE,2019-11-27,,,0.0,2018.0,May,N,N,N,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,1901.0,North Holland,4.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,5.0,,,4.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,6.0,5.0,6.0,6.0,5.0,0,-1
Seguros International Ltd.,Policycreated,6968,11463.0,10241,4617,1971-09-01,FIAT,2019-11-27,2019-11-27,2019-12-21,300.0,2018.0,September,,,Y,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,4617.0,North Brabant,3.0,6.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,10.0,,9.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,6.0,5.0,5.0,1,-1
T&B,Policycreated,6971,11464.0,13949,6811,1994-01-01,PEUGEOT,2019-11-27,2019-11-27,2019-11-28,668.88,1996.0,June,Y,,,2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,6811.0,Gelderland,2.0,,1.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,4.0,,1.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,1,-1
T&B,Policycreated,6975,11465.0,13952,1121,1972-03-01,NISSAN,2019-11-28,2019-11-28,2019-11-29,351.43,2003.0,September,Y,,,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,1121.0,North Holland,5.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,4.0,9.0,,6.0,4.0,5.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,6.0,6.0,5.0,1,-1
T&B,Waitresponsebackoffice,6979,11489.0,13956,1067,1983-03-01,CITROEN,2019-11-28,2019-12-03,2019-12-04,510.12,2005.0,October,Y,,,2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,1067.0,North Holland,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,4.0,9.0,,4.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,6.0,6.0,5.0,0,-1
T&B,Policycreated,6982,11466.0,13957,5211,1989-07-01,VOLKSWAGEN,2019-11-28,2019-11-28,2019-12-28,517.56,2000.0,May,Y,,,2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,North Brabant,2.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,6.0,6.0,1.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1,-1
T&B,Policycreated,6984,11467.0,13955,6228,1997-01-01,CHEVROLET,2019-11-28,2019-11-28,2019-11-29,1001.04,2005.0,April,Y,,,2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,6228.0,Limburg,2.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,1,-1
T&B,Policycreated,6985,11468.0,12561,6721,1995-08-01,CITROEN,2019-11-28,2019-11-28,2019-11-29,826.8,2015.0,November,,,Y,2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,6721.0,Gelderland,5.0,,1.0,2.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,,2.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,6.0,6.0,2.0,1,-1
Insuro,Policycreated,6986,11469.0,13947,3261,1967-07-01,HONDA,2019-11-28,2019-11-28,2019-11-29,186.0,2000.0,March,Y,,,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,3261.0,South Holland,4.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,5.0,1,-1
T&B,Policycreated,7006,11470.0,13974,3075,1994-03-01,AUDI,2019-11-28,2019-11-28,2019-11-29,1059.12,2000.0,June,Y,,,2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,3075.0,South Holland,1.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,4.0,8.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1,-1
other,Requestrejected,7012,11472.0,13979,3905,1983-07-01,PEUGEOT,2019-11-29,2019-11-29,2020-01-01,436.8,2012.0,June,,,Y,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,3905.0,Utrecht,3.0,6.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,4.0,11.0,6.0,9.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0,4.0,0,-1
other,Policycreated,7013,11473.0,13980,5707,1982-02-01,FORD,2019-11-29,2019-11-29,2019-12-01,1629.12,2012.0,January,Y,,,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,5707.0,North Brabant,3.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,6.0,,4.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,5.0,5.0,1,-1
T&B,Tailoredofferwithdrawn,7017,,13983,7541,1940-06-01,SUZUKI,2019-11-29,,,0.0,2014.0,November,N,N,N,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,7541.0,Overijssel,2.0,,2.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,8.0,,2.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,6.0,6.0,5.0,0,-1
T&B,Tailoredofferwithdrawn,7022,,13986,6674,1937-09-01,TOYOTA,2019-11-29,,,0.0,2003.0,November,N,N,N,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,6674.0,Gelderland,7.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,10.0,,9.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,6.0,5.0,5.0,0,-1
Seguros International Ltd.,Policycreated,7023,11475.0,13987,5931,1995-08-01,HYUNDAI,2019-11-29,2019-11-29,2019-12-01,313.32,2010.0,January,,,Y,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,5931.0,Limburg,5.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,6.0,4.0,9.0,,4.0,3.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,5.0,2.0,5.0,6.0,4.0,1,-1
other,Personaloffer,7026,,13989,9411,1935-11-01,OPEL,2019-11-29,,,0.0,2010.0,September,N,N,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,9411.0,Drenthe,5.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,6.0,,9.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,0,-1
T&B,Policycreated,7027,11476.0,13990,3075,1991-06-01,AUDI,2019-11-29,2019-11-29,2019-12-02,545.96,2001.0,June,Y,,,2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,3075.0,South Holland,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,,3.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1,-1
Seguros International Ltd.,Policycreated,7028,11477.0,13960,6151,1992-04-01,TOYOTA,2019-11-29,2019-11-29,2019-11-30,813.0,2016.0,January,,,Y,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,6151.0,Limburg,7.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,1,-1
Seguros International Ltd.,Personalofferrejected,7029,,13972,8131,1966-05-01,PEUGEOT,2019-11-29,,,875.04,2003.0,October,Y,Y,,2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,8131.0,Overijssel,6.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,5.0,10.0,,9.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,6.0,5.0,5.0,0,-1
T&B,Waitresponsebackoffice,7033,11478.0,13994,2231,1960-04-01,VOLKSWAGEN,2019-11-30,2019-11-30,2020-01-01,871.8,2014.0,October,,,Y,2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,2231.0,South Holland,5.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,7.0,,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,0,-1
Seguros International Ltd.,Waitresponsebackoffice,7034,11479.0,13995,4693,1991-10-01,TOYOTA,2019-11-30,2019-11-30,2020-01-01,207.24,1998.0,January,Y,,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,4693.0,Zeeland,7.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,0,-1
T&B,Policycreated,7035,11480.0,11493,1073,1993-01-01,RENAULT,2019-11-30,2019-11-30,2019-12-01,590.28,2004.0,July,Y,,,2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,1073.0,North Holland,1.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,10.0,,1.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,6.0,2.0,1,-1
Insuro,Policycreated,7037,11481.0,13222,7545,1965-08-01,CITROEN,2019-11-30,2019-11-30,2019-12-02,173.64,1988.0,October,Y,,,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,7545.0,Overijssel,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,6.0,5.0,6.0,,6.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,6.0,4.0,5.0,6.0,5.0,1,-1
Insuro,Policycreated,7039,11482.0,12403,3235,1980-04-01,RENAULT,2019-11-30,2019-11-30,2019-12-06,472.44,2012.0,June,,,Y,2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,3235.0,South Holland,6.0,6.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,4.0,6.0,,9.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,5.0,5.0,1,-1
